1.4096959450405222e-10,-4.426618047727962e-08,5.674091844056987e-06,-0.0003746326247699602,0.012895300255527339,-0.19761856366917935,1.2364099108495719,-2.1933223430428765,d
2.5335411784531906e-10,-6.444846458722246e-08,6.51187612600075e-06,-0.0003239621655156525,0.007566362424792633,-0.04844239883158672,0.21612641420906928,0.021099686349202784,d
1.0550103045562654e-12,-6.933150726563594e-10,1.8436592632256576e-07,-2.5216850636927755e-05,0.0018130773258023503,-0.058107599132883964,0.9408152685377149,-2.7316770591415866,d
4.734746896610869e-11,-1.4732206881191674e-08,1.8127248447590052e-06,-0.00011294675304232396,0.0035579405160017044,-0.03950117875679115,-0.2468561301325424,0.46775829017851905,d
1.643607897755165e-07,-8.791613824999399e-06,7.978123081520907e-05,0.0031871907712705005,-0.0812922731762971,0.7465370892851632,-2.3266466681007167,2.2882396815515063,d
1.2883055668883911e-06,-0.00013419799279286698,0.00560895575712165,-0.12093198801333196,1.4385108132294862,-9.308953171534803,30.53708564356296,-38.32408940369727,d
7.476404392336683e-09,-1.1229739486896534e-06,6.98913366718512e-05,-0.0023007457122778377,0.04037835295119013,-0.3224626721188887,1.4133440828330321,-1.8589529411068928,d
1.679596303555356e-11,-4.445676930000385e-09,3.0384996321219275e-07,6.794568442007668e-06,-0.0012121565312575304,0.034919469910207245,-0.25372724074929975,1.0192269900553212,d
2.8581250451191038e-09,-4.800350999214862e-07,3.4438551689313913e-05,-0.0013683647302091741,0.03087004054629115,-0.33586815562052025,1.7799135916337654,-2.620079673044284,d
-1.6179191053389104e-11,6.311987993822305e-09,-9.624503682492804e-07,7.171244514234092e-05,-0.0028138387920386572,0.07589077908279357,-1.1713277883205886,4.11115658615908,d
-6.834152398640222e-11,2.029472632275501e-08,-2.159043449271495e-06,8.492650914411004e-05,0.0005465906042329147,-0.10704383116328656,2.2331756675641943,-5.895129841986995,d
8.104304047230167e-10,-1.41690990955735e-07,9.092034429091014e-06,-0.0002834226862544339,0.005814660853482582,-0.08846838566566764,0.9832192957326745,-1.51127632147895,d
-4.141715060950383e-11,6.842042920675749e-10,1.7533217472711084e-06,-0.0002512977790720182,0.013957269035398304,-0.3283778736835496,3.1376451256271514,-7.180756241535566,d
1.5417340271898304e-09,-2.4950995224737025e-07,1.469726412336234e-05,-0.00040004926222800356,0.0060308624990107595,-0.06046105468163947,0.5613999260053446,-1.0123229547408168,d
1.2628616995635752e-09,5.31655849557368e-07,-8.74335646280465e-05,0.004533745640847851,-0.10309792307465762,1.106617101039664,-5.196102739195455,8.176411005281324,d
